j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0994247,-0.0802632,1.36941e-15
1,-2.93891,-0.0875596,-0.078221,-0.0189493
2,-2.73623,-0.0566217,-0.0725818,-0.0335609
3,-2.53354,-0.0420676,-0.0646165,-0.0435622
4,-2.33086,-0.0837337,-0.0549231,-0.0563111
5,-2.12818,-0.0414303,-0.0417898,-0.0689955
6,-1.92549,-0.0251503,-0.0269546,-0.0757429
7,-1.72281,-0.00781921,-0.0110862,-0.0790841
8,-1.52013,0.00872149,0.00510344,-0.0789926
9,-1.31744,0.0246815,0.0209348,-0.0756075
10,-1.11476,0.0389242,0.0357522,-0.0691616
11,-0.912075,0.0506723,0.0489706,-0.0600817
12,-0.709392,0.0599023,0.0601073,-0.0488759
13,-0.506708,0.0666987,0.0687833,-0.0360459
14,-0.304025,0.0711487,0.0747192,-0.0220763
15,-0.101342,0.0733455,0.0777323,-0.00743296
16,0.101342,0.0733455,0.0777323,0.00743296
17,0.304025,0.0711487,0.0747192,0.0220763
18,0.506708,0.0666987,0.0687833,0.0360459
19,0.709392,0.0599023,0.0601073,0.0488759
20,0.912075,0.0506723,0.0489706,0.0600817
21,1.11476,0.0389242,0.0357522,0.0691616
22,1.31744,0.0246815,0.0209348,0.0756075
23,1.52013,0.00872149,0.00510344,0.0789926
24,1.72281,-0.00781921,-0.0110862,0.0790841
25,1.92549,-0.0251503,-0.0269546,0.0757429
26,2.12818,-0.0414303,-0.0417898,0.0689955
27,2.33086,-0.0837337,-0.0549231,0.0563111
28,2.53354,-0.0420676,-0.0646165,0.0435622
29,2.73623,-0.0566217,-0.0725818,0.0335609
30,2.93891,-0.0875596,-0.078221,0.0189493
31,3.14159,-0.0994247,-0.0802632,1.36941e-15
