j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0867344,-0.0656223,9.24349e-16
1,-2.93891,-0.0734655,-0.0638408,-0.0162349
2,-2.73623,-0.0627947,-0.0590412,-0.0300438
3,-2.53354,-0.0126506,-0.0516621,-0.0376895
4,-2.33086,-0.0357789,-0.0437632,-0.0425974
5,-2.12818,-0.0568006,-0.0343945,-0.0519796
6,-1.92549,-0.0358439,-0.0226924,-0.0613684
7,-1.72281,-0.0107726,-0.00951777,-0.0660926
8,-1.52013,0.010445,0.00409936,-0.0661258
9,-1.31744,0.0296364,0.0172874,-0.0620638
10,-1.11476,0.0463686,0.029258,-0.0543614
11,-0.912075,0.027969,0.0393237,-0.0468279
12,-0.709392,0.0383668,0.0482405,-0.0401053
13,-0.506708,0.045295,0.0555811,-0.0316269
14,-0.304025,0.0525721,0.0610609,-0.0217088
15,-0.101342,0.080821,0.0643811,-0.00819054
16,0.101342,0.080821,0.0643811,0.00819054
17,0.304025,0.0525721,0.0610609,0.0217088
18,0.506708,0.045295,0.0555811,0.0316269
19,0.709392,0.0383668,0.0482405,0.0401053
20,0.912075,0.027969,0.0393237,0.0468279
21,1.11476,0.0463686,0.029258,0.0543614
22,1.31744,0.0296364,0.0172874,0.0620638
23,1.52013,0.010445,0.00409936,0.0661258
24,1.72281,-0.0107726,-0.00951777,0.0660926
25,1.92549,-0.0358439,-0.0226924,0.0613684
26,2.12818,-0.0568006,-0.0343945,0.0519796
27,2.33086,-0.0357789,-0.0437632,0.0425974
28,2.53354,-0.0126506,-0.0516621,0.0376895
29,2.73623,-0.0627947,-0.0590412,0.0300438
30,2.93891,-0.0734655,-0.0638408,0.0162349
31,3.14159,-0.0867344,-0.0656223,9.24349e-16
