j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0026406,0.0332063,2.39646e-16
1,-2.93891,0.0112062,0.0332606,0.000868051
2,-2.73623,0.0463479,0.0328544,0.00670068
3,-2.53354,0.0690112,0.0305443,0.0183914
4,-2.33086,0.0361497,0.0253992,0.0290486
5,-2.12818,0.00727488,0.018769,0.0334493
6,-1.92549,0.00386199,0.01184,0.0345779
7,-1.72281,0.00252522,0.00475228,0.0352252
8,-1.52013,0.000227503,-0.00243915,0.0355042
9,-1.31744,-0.0033536,-0.00963993,0.0351874
10,-1.11476,-0.0435947,-0.0167029,0.0304295
11,-0.912075,-0.0177881,-0.021975,0.0242089
12,-0.709392,-0.0215196,-0.0265164,0.0202254
13,-0.506708,-0.0265381,-0.0301738,0.0153551
14,-0.304025,-0.0302572,-0.0327409,0.00959941
15,-0.101342,-0.032233,-0.034065,0.00326655
16,0.101342,-0.032233,-0.034065,-0.00326655
17,0.304025,-0.0302572,-0.0327409,-0.00959941
18,0.506708,-0.0265381,-0.0301738,-0.0153551
19,0.709392,-0.0215196,-0.0265164,-0.0202254
20,0.912075,-0.0177881,-0.021975,-0.0242089
21,1.11476,-0.0435947,-0.0167029,-0.0304295
22,1.31744,-0.0033536,-0.00963993,-0.0351874
23,1.52013,0.000227503,-0.00243915,-0.0355042
24,1.72281,0.00252522,0.00475228,-0.0352252
25,1.92549,0.00386199,0.01184,-0.0345779
26,2.12818,0.00727488,0.018769,-0.0334493
27,2.33086,0.0361497,0.0253992,-0.0290486
28,2.53354,0.0690112,0.0305443,-0.0183914
29,2.73623,0.0463479,0.0328544,-0.00670068
30,2.93891,0.0112062,0.0332606,-0.000868051
31,3.14159,-0.0026406,0.0332063,2.39646e-16
