j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0231986,-0.0618466,-2.22528e-15
1,-2.93891,-0.0151014,-0.0613701,-0.00388139
2,-2.73623,-0.0780881,-0.0602732,-0.0133254
3,-2.53354,-0.0855569,-0.0559684,-0.0299094
4,-2.33086,-0.132937,-0.0481489,-0.0520519
5,-2.12818,0.00402054,-0.0348683,-0.0651165
6,-1.92549,0.00428561,-0.0217529,-0.0642748
7,-1.72281,0.00991891,-0.00881345,-0.0628353
8,-1.52013,0.00180842,0.00371847,-0.0616468
9,-1.31744,-0.00542422,0.0161761,-0.0620132
10,-1.11476,0.00770792,0.0288566,-0.0617818
11,-0.912075,0.0310407,0.0412204,-0.0578549
12,-0.709392,0.119626,0.052309,-0.0425862
13,-0.506708,0.0965911,0.0584834,-0.0206744
14,-0.304025,0.0467631,0.0606898,-0.00614665
15,-0.101342,0.00694482,0.0609751,-0.000703799
16,0.101342,0.00694482,0.0609751,0.000703799
17,0.304025,0.0467631,0.0606898,0.00614665
18,0.506708,0.0965911,0.0584834,0.0206744
19,0.709392,0.119626,0.052309,0.0425862
20,0.912075,0.0310407,0.0412204,0.0578549
21,1.11476,0.00770792,0.0288566,0.0617818
22,1.31744,-0.00542422,0.0161761,0.0620132
23,1.52013,0.00180842,0.00371847,0.0616468
24,1.72281,0.00991891,-0.00881345,0.0628353
25,1.92549,0.00428561,-0.0217529,0.0642748
26,2.12818,0.00402054,-0.0348683,0.0651165
27,2.33086,-0.132937,-0.0481489,0.0520519
28,2.53354,-0.0855569,-0.0559684,0.0299094
29,2.73623,-0.0780881,-0.0602732,0.0133254
30,2.93891,-0.0151014,-0.0613701,0.00388139
31,3.14159,-0.0231986,-0.0618466,-2.22528e-15
