j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.017296,-0.00298704,1.57268e-16
1,-2.93891,0.0295568,-0.0033423,0.00474814
2,-2.73623,-0.0191173,-0.00491178,0.00580609
3,-2.53354,-0.0202301,-0.0056959,0.00181857
4,-2.33086,-0.0306782,-0.00564896,-0.00334056
5,-2.12818,-0.0133106,-0.00434175,-0.00779846
6,-1.92549,0.0276654,-0.00248773,-0.00634372
7,-1.72281,0.00749743,-0.00177021,-0.00278026
8,-1.52013,-0.0232005,-0.0013607,-0.00437163
9,-1.31744,-0.021348,1.90112e-06,-0.00888626
10,-1.11476,-0.0113203,0.00224149,-0.0121969
11,-0.912075,0.00572779,0.00494613,-0.0127637
12,-0.709392,0.0690946,0.00741546,-0.00518104
13,-0.506708,0.0364846,0.00704635,0.00551854
14,-0.304025,-0.00743597,0.00517843,0.00846238
15,-0.101342,-0.0380337,0.00361598,0.0038544
16,0.101342,-0.0380337,0.00361598,-0.0038544
17,0.304025,-0.00743597,0.00517843,-0.00846238
18,0.506708,0.0364846,0.00704635,-0.00551854
19,0.709392,0.0690946,0.00741546,0.00518104
20,0.912075,0.00572779,0.00494613,0.0127637
21,1.11476,-0.0113203,0.00224149,0.0121969
22,1.31744,-0.021348,1.90112e-06,0.00888626
23,1.52013,-0.0232005,-0.0013607,0.00437163
24,1.72281,0.00749743,-0.00177021,0.00278026
25,1.92549,0.0276654,-0.00248773,0.00634372
26,2.12818,-0.0133106,-0.00434175,0.00779846
27,2.33086,-0.0306782,-0.00564896,0.00334056
28,2.53354,-0.0202301,-0.0056959,-0.00181857
29,2.73623,-0.0191173,-0.00491178,-0.00580609
30,2.93891,0.0295568,-0.0033423,-0.00474814
31,3.14159,0.017296,-0.00298704,1.57268e-16
