j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000233291,-5.44521e-05,5.82031e-16
1,-2.93891,-0.000246302,-4.96603e-05,-4.86028e-05
2,-2.73623,-0.000174755,-3.47502e-05,-9.12734e-05
3,-2.53354,-0.00040033,-1.2661e-05,-0.000149554
4,-2.33086,-0.000501155,2.58739e-05,-0.000240912
5,-2.12818,0.00168707,8.49965e-05,-0.000120729
6,-1.92549,0.00248544,7.48135e-05,0.00030212
7,-1.72281,-0.001813,-3.74728e-05,0.000370266
8,-1.52013,-0.00308618,-7.528e-05,-0.000126226
9,-1.31744,5.91366e-06,1.36948e-05,-0.000438385
10,-1.11476,0.0031575,0.000102427,-0.000117799
11,-0.912075,0.000522085,6.14465e-05,0.000255097
12,-0.709392,-0.000977613,-9.81244e-07,0.000208933
13,-0.506708,-4.48668e-05,-2.32481e-05,0.000105313
14,-0.304025,-0.000264222,-4.36718e-05,7.39898e-05
15,-0.101342,-0.00023294,-5.32411e-05,2.36065e-05
16,0.101342,-0.00023294,-5.32411e-05,-2.36065e-05
17,0.304025,-0.000264222,-4.36718e-05,-7.39898e-05
18,0.506708,-4.48668e-05,-2.32481e-05,-0.000105313
19,0.709392,-0.000977613,-9.81244e-07,-0.000208933
20,0.912075,0.000522085,6.14465e-05,-0.000255097
21,1.11476,0.0031575,0.000102427,0.000117799
22,1.31744,5.91366e-06,1.36948e-05,0.000438385
23,1.52013,-0.00308618,-7.528e-05,0.000126226
24,1.72281,-0.001813,-3.74728e-05,-0.000370266
25,1.92549,0.00248544,7.48135e-05,-0.00030212
26,2.12818,0.00168707,8.49965e-05,0.000120729
27,2.33086,-0.000501155,2.58739e-05,0.000240912
28,2.53354,-0.00040033,-1.2661e-05,0.000149554
29,2.73623,-0.000174755,-3.47502e-05,9.12734e-05
30,2.93891,-0.000246302,-4.96603e-05,4.86028e-05
31,3.14159,-0.000233291,-5.44521e-05,5.82031e-16
