j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0019497,0.000781794,5.55786e-16
1,-2.93891,0.00194888,0.000741747,0.000395089
2,-2.73623,0.00195899,0.000621638,0.000791118
3,-2.53354,0.0018739,0.000421054,0.00117955
4,-2.33086,0.00221984,0.000143488,0.00159442
5,-2.12818,0.00248,-0.00022527,0.00207071
6,-1.92549,-0.00156082,-0.000695908,0.00216386
7,-1.72281,-0.00750753,-0.00110243,0.00124486
8,-1.52013,-0.00876564,-0.00120053,-0.000404294
9,-1.31744,-0.00527023,-0.000938539,-0.00182671
10,-1.11476,0.000973129,-0.000460043,-0.00226219
11,-0.912075,0.00308312,-2.15232e-05,-0.00185112
12,-0.709392,0.00171923,0.00029034,-0.00136444
13,-0.506708,0.00197479,0.000531576,-0.000990085
14,-0.304025,0.00194778,0.000691688,-0.000592566
15,-0.101342,0.00194971,0.000771783,-0.000197587
16,0.101342,0.00194971,0.000771783,0.000197587
17,0.304025,0.00194778,0.000691688,0.000592566
18,0.506708,0.00197479,0.000531576,0.000990085
19,0.709392,0.00171923,0.00029034,0.00136444
20,0.912075,0.00308312,-2.15232e-05,0.00185112
21,1.11476,0.000973129,-0.000460043,0.00226219
22,1.31744,-0.00527023,-0.000938539,0.00182671
23,1.52013,-0.00876564,-0.00120053,0.000404294
24,1.72281,-0.00750753,-0.00110243,-0.00124486
25,1.92549,-0.00156082,-0.000695908,-0.00216386
26,2.12818,0.00248,-0.00022527,-0.00207071
27,2.33086,0.00221984,0.000143488,-0.00159442
28,2.53354,0.0018739,0.000421054,-0.00117955
29,2.73623,0.00195899,0.000621638,-0.000791118
30,2.93891,0.00194888,0.000741747,-0.000395089
31,3.14159,0.0019497,0.000781794,5.55786e-16
