j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000737906,-0.00029035,-1.8832e-15
1,-2.93891,-0.000737906,-0.000275193,-0.000149561
2,-2.73623,-0.000737906,-0.000229723,-0.000299123
3,-2.53354,-0.000737939,-0.000153939,-0.000448687
4,-2.33086,-0.000735584,-4.78402e-05,-0.000598017
5,-2.12818,-0.000828371,8.84769e-05,-0.00075651
6,-1.92549,0.00052655,0.000258824,-0.000787097
7,-1.72281,0.00354262,0.00040754,-0.000374721
8,-1.52013,0.00130986,0.000410723,0.000117038
9,-1.31744,0.00344624,0.000360097,0.000599029
10,-1.11476,-0.000995152,0.000167897,0.000847427
11,-0.912075,-0.000731753,1.65782e-05,0.000672419
12,-0.709392,-0.000737989,-0.00010468,0.000523473
13,-0.506708,-0.000737905,-0.00019562,0.000373903
14,-0.304025,-0.000737906,-0.000256247,0.000224342
15,-0.101342,-0.000737906,-0.000286561,7.47807e-05
16,0.101342,-0.000737906,-0.000286561,-7.47807e-05
17,0.304025,-0.000737906,-0.000256247,-0.000224342
18,0.506708,-0.000737905,-0.00019562,-0.000373903
19,0.709392,-0.000737989,-0.00010468,-0.000523473
20,0.912075,-0.000731753,1.65782e-05,-0.000672419
21,1.11476,-0.000995152,0.000167897,-0.000847427
22,1.31744,0.00344624,0.000360097,-0.000599029
23,1.52013,0.00130986,0.000410723,-0.000117038
24,1.72281,0.00354262,0.00040754,0.000374721
25,1.92549,0.00052655,0.000258824,0.000787097
26,2.12818,-0.000828371,8.84769e-05,0.00075651
27,2.33086,-0.000735584,-4.78402e-05,0.000598017
28,2.53354,-0.000737939,-0.000153939,0.000448687
29,2.73623,-0.000737906,-0.000229723,0.000299123
30,2.93891,-0.000737906,-0.000275193,0.000149561
31,3.14159,-0.000737906,-0.00029035,-1.8832e-15
