j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.025863,-0.0655253,-9.24349e-16
1,-2.93891,-0.0179743,-0.064994,-0.00444254
2,-2.73623,-0.081764,-0.0637244,-0.0145502
3,-2.53354,-0.0956268,-0.0590959,-0.0325273
4,-2.33086,-0.130739,-0.0505389,-0.0554676
5,-2.12818,0.00410948,-0.0366112,-0.0683004
6,-1.92549,0.00340384,-0.0228522,-0.067539
7,-1.72281,0.00946813,-0.00923309,-0.0662346
8,-1.52013,0.00219529,0.00399708,-0.0650526
9,-1.31744,-0.00433429,0.0171371,-0.0652693
10,-1.11476,0.00894479,0.0304551,-0.0648021
11,-0.912075,0.0324833,0.0434057,-0.0606037
12,-0.709392,0.122495,0.0550218,-0.044898
13,-0.506708,0.100152,0.0616058,-0.0223346
14,-0.304025,0.0501864,0.0640755,-0.00709899
15,-0.101342,0.00993183,0.0644835,-0.00100651
16,0.101342,0.00993183,0.0644835,0.00100651
17,0.304025,0.0501864,0.0640755,0.00709899
18,0.506708,0.100152,0.0616058,0.0223346
19,0.709392,0.122495,0.0550218,0.044898
20,0.912075,0.0324833,0.0434057,0.0606037
21,1.11476,0.00894479,0.0304551,0.0648021
22,1.31744,-0.00433429,0.0171371,0.0652693
23,1.52013,0.00219529,0.00399708,0.0650526
24,1.72281,0.00946813,-0.00923309,0.0662346
25,1.92549,0.00340384,-0.0228522,0.067539
26,2.12818,0.00410948,-0.0366112,0.0683004
27,2.33086,-0.130739,-0.0505389,0.0554676
28,2.53354,-0.0956268,-0.0590959,0.0325273
29,2.73623,-0.081764,-0.0637244,0.0145502
30,2.93891,-0.0179743,-0.064994,0.00444254
31,3.14159,-0.025863,-0.0655253,-9.24349e-16
