j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00117503,-0.000523447,-1.73583e-16
1,-2.93891,-0.00127754,-0.000499311,-0.000248548
2,-2.73623,-0.00110792,-0.000422694,-0.000490294
3,-2.53354,-0.000913244,-0.000300562,-0.000695122
4,-2.33086,-0.00232264,-0.000140914,-0.00102305
5,-2.12818,-0.00262646,0.000114149,-0.0015246
6,-1.92549,0.000903191,0.000477109,-0.00169924
7,-1.72281,0.00511666,0.000802965,-0.00108918
8,-1.52013,0.00918044,0.000918626,0.000359713
9,-1.31744,0.00242751,0.000657149,0.00153608
10,-1.11476,-0.000739097,0.000295949,0.00170719
11,-0.912075,-0.0032857,-3.48883e-05,0.00129931
12,-0.709392,-0.00156197,-0.000230747,0.000808038
13,-0.506708,-0.000606574,-0.00036244,0.000588273
14,-0.304025,-0.00143074,-0.000469214,0.000381808
15,-0.101342,-0.0011684,-0.000517212,0.000118407
16,0.101342,-0.0011684,-0.000517212,-0.000118407
17,0.304025,-0.00143074,-0.000469214,-0.000381808
18,0.506708,-0.000606574,-0.00036244,-0.000588273
19,0.709392,-0.00156197,-0.000230747,-0.000808038
20,0.912075,-0.0032857,-3.48883e-05,-0.00129931
21,1.11476,-0.000739097,0.000295949,-0.00170719
22,1.31744,0.00242751,0.000657149,-0.00153608
23,1.52013,0.00918044,0.000918626,-0.000359713
24,1.72281,0.00511666,0.000802965,0.00108918
25,1.92549,0.000903191,0.000477109,0.00169924
26,2.12818,-0.00262646,0.000114149,0.0015246
27,2.33086,-0.00232264,-0.000140914,0.00102305
28,2.53354,-0.000913244,-0.000300562,0.000695122
29,2.73623,-0.00110792,-0.000422694,0.000490294
30,2.93891,-0.00127754,-0.000499311,0.000248548
31,3.14159,-0.00117503,-0.000523447,-1.73583e-16
