j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.104588,0.132567,1.71176e-15
1,-2.93891,0.111598,0.130418,0.0219087
2,-2.73623,0.130491,0.123686,0.0464424
3,-2.53354,0.138374,0.111592,0.0736896
4,-2.33086,0.0926208,0.0938143,0.0970991
5,-2.12818,0.0592507,0.0722315,0.11249
6,-1.92549,0.0458262,0.0482146,0.123139
7,-1.72281,0.0244575,0.0223151,0.130261
8,-1.52013,0.0015101,-0.00458903,0.132893
9,-1.31744,-0.0219124,-0.0315552,0.130825
10,-1.11476,-0.0443572,-0.0576213,0.124109
11,-0.912075,-0.0646909,-0.0818651,0.113058
12,-0.709392,-0.0824445,-0.103451,0.0981473
13,-0.506708,-0.181851,-0.121651,0.0713632
14,-0.304025,-0.130803,-0.13238,0.0396783
15,-0.101342,-0.130363,-0.137735,0.0132112
16,0.101342,-0.130363,-0.137735,-0.0132112
17,0.304025,-0.130803,-0.13238,-0.0396783
18,0.506708,-0.181851,-0.121651,-0.0713632
19,0.709392,-0.0824445,-0.103451,-0.0981473
20,0.912075,-0.0646909,-0.0818651,-0.113058
21,1.11476,-0.0443572,-0.0576213,-0.124109
22,1.31744,-0.0219124,-0.0315552,-0.130825
23,1.52013,0.0015101,-0.00458903,-0.132893
24,1.72281,0.0244575,0.0223151,-0.130261
25,1.92549,0.0458262,0.0482146,-0.123139
26,2.12818,0.0592507,0.0722315,-0.11249
27,2.33086,0.0926208,0.0938143,-0.0970991
28,2.53354,0.138374,0.111592,-0.0736896
29,2.73623,0.130491,0.123686,-0.0464424
30,2.93891,0.111598,0.130418,-0.0219087
31,3.14159,0.104588,0.132567,1.71176e-15
