j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00038837,-0.000183172,-2.05163e-15
1,-2.93891,-0.000388407,-0.000175194,-7.87199e-05
2,-2.73623,-0.000387514,-0.000151261,-0.000157353
3,-2.53354,-0.000403059,-0.000111409,-0.000237471
4,-2.33086,-0.000241783,-5.49983e-05,-0.000302821
5,-2.12818,-0.000873391,1.13447e-05,-0.000415834
6,-1.92549,-0.00281686,0.000113567,-0.00078981
7,-1.72281,0.00205246,0.000331507,-0.000867275
8,-1.52013,0.00937336,0.000465132,0.000290636
9,-1.31744,-0.00195544,0.000213693,0.00104238
10,-1.11476,-0.00263783,4.2585e-05,0.000576891
11,-0.912075,6.39897e-05,-2.01594e-05,0.000316053
12,-0.709392,-0.000428308,-8.55325e-05,0.000279133
13,-0.506708,-0.000386207,-0.00013331,0.000196588
14,-0.304025,-0.000388455,-0.000165223,0.000118083
15,-0.101342,-0.00038837,-0.000181177,3.93581e-05
16,0.101342,-0.00038837,-0.000181177,-3.93581e-05
17,0.304025,-0.000388455,-0.000165223,-0.000118083
18,0.506708,-0.000386207,-0.00013331,-0.000196588
19,0.709392,-0.000428308,-8.55325e-05,-0.000279133
20,0.912075,6.39897e-05,-2.01594e-05,-0.000316053
21,1.11476,-0.00263783,4.2585e-05,-0.000576891
22,1.31744,-0.00195544,0.000213693,-0.00104238
23,1.52013,0.00937336,0.000465132,-0.000290636
24,1.72281,0.00205246,0.000331507,0.000867275
25,1.92549,-0.00281686,0.000113567,0.00078981
26,2.12818,-0.000873391,1.13447e-05,0.000415834
27,2.33086,-0.000241783,-5.49983e-05,0.000302821
28,2.53354,-0.000403059,-0.000111409,0.000237471
29,2.73623,-0.000387514,-0.000151261,0.000157353
30,2.93891,-0.000388407,-0.000175194,7.87199e-05
31,3.14159,-0.00038837,-0.000183172,-2.05163e-15
