j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000843033,0.000375209,5.10451e-16
1,-2.93891,0.000836335,0.000357893,0.00017019
2,-2.73623,0.000882482,0.00030622,0.000344378
3,-2.53354,0.000684591,0.000218294,0.000503188
4,-2.33086,0.000835562,0.000102244,0.000657243
5,-2.12818,0.002662,-4.81305e-05,0.00101169
6,-1.92549,0.0015142,-0.000307862,0.00143491
7,-1.72281,-0.00536136,-0.000629797,0.00104504
8,-1.52013,-0.00836233,-0.000731485,-0.000345745
9,-1.31744,-0.00218317,-0.000489644,-0.00141444
10,-1.11476,0.0032146,-0.000158117,-0.00130992
11,-0.912075,0.00197986,4.13529e-05,-0.000783502
12,-0.709392,0.000243381,0.000159489,-0.000558195
13,-0.506708,0.000961937,0.000267627,-0.000436046
14,-0.304025,0.000827217,0.000336248,-0.00025473
15,-0.101342,0.000843181,0.000370886,-8.54494e-05
16,0.101342,0.000843181,0.000370886,8.54494e-05
17,0.304025,0.000827217,0.000336248,0.00025473
18,0.506708,0.000961937,0.000267627,0.000436046
19,0.709392,0.000243381,0.000159489,0.000558195
20,0.912075,0.00197986,4.13529e-05,0.000783502
21,1.11476,0.0032146,-0.000158117,0.00130992
22,1.31744,-0.00218317,-0.000489644,0.00141444
23,1.52013,-0.00836233,-0.000731485,0.000345745
24,1.72281,-0.00536136,-0.000629797,-0.00104504
25,1.92549,0.0015142,-0.000307862,-0.00143491
26,2.12818,0.002662,-4.81305e-05,-0.00101169
27,2.33086,0.000835562,0.000102244,-0.000657243
28,2.53354,0.000684591,0.000218294,-0.000503188
29,2.73623,0.000882482,0.00030622,-0.000344378
30,2.93891,0.000836335,0.000357893,-0.00017019
31,3.14159,0.000843033,0.000375209,5.10451e-16
