j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0377258,0.0287386,-8.13085e-16
1,-2.93891,0.0528512,0.0279637,0.00917922
2,-2.73623,0.0133132,0.0250177,0.0158844
3,-2.53354,0.0167636,0.0215247,0.0189325
4,-2.33086,-0.00530764,0.0173431,0.0200934
5,-2.12818,-0.00196662,0.0133795,0.0193562
6,-1.92549,0.0337965,0.0094967,0.0225819
7,-1.72281,0.0257598,0.00422553,0.0286175
8,-1.52013,0.0068474,-0.00210388,0.031922
9,-1.31744,-0.0552136,-0.00871457,0.0270204
10,-1.11476,-0.0390897,-0.0130571,0.0174636
11,-0.912075,-0.00958741,-0.0157937,0.0125306
12,-0.709392,0.038263,-0.0181365,0.0154366
13,-0.506708,0.00163076,-0.0220512,0.0194795
14,-0.304025,-0.0364799,-0.0260329,0.0159478
15,-0.101342,-0.0604435,-0.0285159,0.00612545
16,0.101342,-0.0604435,-0.0285159,-0.00612545
17,0.304025,-0.0364799,-0.0260329,-0.0159478
18,0.506708,0.00163076,-0.0220512,-0.0194795
19,0.709392,0.038263,-0.0181365,-0.0154366
20,0.912075,-0.00958741,-0.0157937,-0.0125306
21,1.11476,-0.0390897,-0.0130571,-0.0174636
22,1.31744,-0.0552136,-0.00871457,-0.0270204
23,1.52013,0.0068474,-0.00210388,-0.031922
24,1.72281,0.0257598,0.00422553,-0.0286175
25,1.92549,0.0337965,0.0094967,-0.0225819
26,2.12818,-0.00196662,0.0133795,-0.0193562
27,2.33086,-0.00530764,0.0173431,-0.0200934
28,2.53354,0.0167636,0.0215247,-0.0189325
29,2.73623,0.0133132,0.0250177,-0.0158844
30,2.93891,0.0528512,0.0279637,-0.00917922
31,3.14159,0.0377258,0.0287386,-8.13085e-16
