j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.107156,-0.105105,-6.84703e-17
1,-2.93891,-0.100976,-0.102904,-0.0210925
2,-2.73623,-0.102779,-0.0965552,-0.0417414
3,-2.53354,-0.117989,-0.0859838,-0.0641143
4,-2.33086,-0.0413368,-0.0705654,-0.0802607
5,-2.12818,-0.0435588,-0.0534488,-0.0888641
6,-1.92549,-0.0404877,-0.0345428,-0.0973815
7,-1.72281,-0.012985,-0.0139735,-0.102801
8,-1.52013,0.0130671,0.00712914,-0.102792
9,-1.31744,0.0374009,0.027695,-0.0976777
10,-1.11476,0.0578954,0.0467244,-0.0880202
11,-0.912075,0.0483278,0.0633755,-0.0772554
12,-0.709392,0.0733895,0.0780412,-0.0649203
13,-0.506708,0.0876759,0.089692,-0.0485977
14,-0.304025,0.0873415,0.0977411,-0.0308611
15,-0.101342,0.108592,0.102202,-0.0110049
16,0.101342,0.108592,0.102202,0.0110049
17,0.304025,0.0873415,0.0977411,0.0308611
18,0.506708,0.0876759,0.089692,0.0485977
19,0.709392,0.0733895,0.0780412,0.0649203
20,0.912075,0.0483278,0.0633755,0.0772554
21,1.11476,0.0578954,0.0467244,0.0880202
22,1.31744,0.0374009,0.027695,0.0976777
23,1.52013,0.0130671,0.00712914,0.102792
24,1.72281,-0.012985,-0.0139735,0.102801
25,1.92549,-0.0404877,-0.0345428,0.0973815
26,2.12818,-0.0435588,-0.0534488,0.0888641
27,2.33086,-0.0413368,-0.0705654,0.0802607
28,2.53354,-0.117989,-0.0859838,0.0641143
29,2.73623,-0.102779,-0.0965552,0.0417414
30,2.93891,-0.100976,-0.102904,0.0210925
31,3.14159,-0.107156,-0.105105,-6.84703e-17
