j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000325883,0.000105392,-7.82661e-17
1,-2.93891,0.000325798,9.86984e-05,6.60425e-05
2,-2.73623,0.000327534,7.86206e-05,0.000132252
3,-2.53354,0.000302301,4.50876e-05,0.000196081
4,-2.33086,0.000514114,-8.64047e-07,0.000278818
5,-2.12818,-4.2072e-05,-6.79358e-05,0.000326655
6,-1.92549,-0.00282341,-0.000133279,3.62629e-05
7,-1.72281,-0.000634629,-8.26356e-05,-0.00031418
8,-1.52013,0.00481595,-5.92101e-06,0.000109562
9,-1.31744,-0.003189,-0.000127048,0.000274439
10,-1.11476,-0.0019352,-0.00011717,-0.000244856
11,-0.912075,0.000933526,-2.77917e-05,-0.000346368
12,-0.709392,0.000260471,2.32364e-05,-0.000225366
13,-0.506708,0.000330106,6.35643e-05,-0.000165516
14,-0.304025,0.000325687,9.03312e-05,-9.9057e-05
15,-0.101342,0.000325884,0.000103719,-3.30256e-05
16,0.101342,0.000325884,0.000103719,3.30256e-05
17,0.304025,0.000325687,9.03312e-05,9.9057e-05
18,0.506708,0.000330106,6.35643e-05,0.000165516
19,0.709392,0.000260471,2.32364e-05,0.000225366
20,0.912075,0.000933526,-2.77917e-05,0.000346368
21,1.11476,-0.0019352,-0.00011717,0.000244856
22,1.31744,-0.003189,-0.000127048,-0.000274439
23,1.52013,0.00481595,-5.92101e-06,-0.000109562
24,1.72281,-0.000634629,-8.26356e-05,0.00031418
25,1.92549,-0.00282341,-0.000133279,-3.62629e-05
26,2.12818,-4.2072e-05,-6.79358e-05,-0.000326655
27,2.33086,0.000514114,-8.64047e-07,-0.000278818
28,2.53354,0.000302301,4.50876e-05,-0.000196081
29,2.73623,0.000327534,7.86206e-05,-0.000132252
30,2.93891,0.000325798,9.86984e-05,-6.60425e-05
31,3.14159,0.000325883,0.000105392,-7.82661e-17
