j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.110686,-0.11327,1.71176e-16
1,-2.93891,-0.106302,-0.110996,-0.0219899
2,-2.73623,-0.113546,-0.104356,-0.0442697
3,-2.53354,-0.140754,-0.093051,-0.0700408
4,-2.33086,-0.0357982,-0.0759638,-0.0879329
5,-2.12818,-0.0449408,-0.057406,-0.0961151
6,-1.92549,-0.0411187,-0.0370019,-0.104837
7,-1.72281,-0.0133386,-0.0149087,-0.110355
8,-1.52013,0.0135145,0.00773246,-0.110337
9,-1.31744,0.0387486,0.0298184,-0.105041
10,-1.11476,0.0599553,0.0503126,-0.0950382
11,-0.912075,0.0525259,0.0683438,-0.0836392
12,-0.709392,0.0810603,0.0842172,-0.0701014
13,-0.506708,0.096961,0.0967606,-0.0520604
14,-0.304025,0.0945532,0.105321,-0.032652
15,-0.101342,0.113822,0.109997,-0.0115349
16,0.101342,0.113822,0.109997,0.0115349
17,0.304025,0.0945532,0.105321,0.032652
18,0.506708,0.096961,0.0967606,0.0520604
19,0.709392,0.0810603,0.0842172,0.0701014
20,0.912075,0.0525259,0.0683438,0.0836392
21,1.11476,0.0599553,0.0503126,0.0950382
22,1.31744,0.0387486,0.0298184,0.105041
23,1.52013,0.0135145,0.00773246,0.110337
24,1.72281,-0.0133386,-0.0149087,0.110355
25,1.92549,-0.0411187,-0.0370019,0.104837
26,2.12818,-0.0449408,-0.057406,0.0961151
27,2.33086,-0.0357982,-0.0759638,0.0879329
28,2.53354,-0.140754,-0.093051,0.0700408
29,2.73623,-0.113546,-0.104356,0.0442697
30,2.93891,-0.106302,-0.110996,0.0219899
31,3.14159,-0.110686,-0.11327,1.71176e-16
