j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.13822,-0.144795,1.16399e-15
1,-2.93891,-0.134567,-0.141956,-0.0276447
2,-2.73623,-0.180241,-0.133589,-0.059548
3,-2.53354,-0.122625,-0.117818,-0.090241
4,-2.33086,-0.0782362,-0.0970085,-0.110597
5,-2.12818,-0.0596823,-0.0729854,-0.124574
6,-1.92549,-0.0364392,-0.0465105,-0.134315
7,-1.72281,-0.0112819,-0.0185387,-0.139151
8,-1.52013,0.0142584,0.00989658,-0.138849
9,-1.31744,0.0399051,0.0377461,-0.13336
10,-1.11476,0.0643882,0.0639563,-0.122791
11,-0.912075,0.086313,0.0875214,-0.107519
12,-0.709392,0.104803,0.107541,-0.0881505
13,-0.506708,0.119235,0.123255,-0.0654461
14,-0.304025,0.129127,0.13407,-0.0402767
15,-0.101342,0.134154,0.139582,-0.0135954
16,0.101342,0.134154,0.139582,0.0135954
17,0.304025,0.129127,0.13407,0.0402767
18,0.506708,0.119235,0.123255,0.0654461
19,0.709392,0.104803,0.107541,0.0881505
20,0.912075,0.086313,0.0875214,0.107519
21,1.11476,0.0643882,0.0639563,0.122791
22,1.31744,0.0399051,0.0377461,0.13336
23,1.52013,0.0142584,0.00989658,0.138849
24,1.72281,-0.0112819,-0.0185387,0.139151
25,1.92549,-0.0364392,-0.0465105,0.134315
26,2.12818,-0.0596823,-0.0729854,0.124574
27,2.33086,-0.0782362,-0.0970085,0.110597
28,2.53354,-0.122625,-0.117818,0.090241
29,2.73623,-0.180241,-0.133589,0.059548
30,2.93891,-0.134567,-0.141956,0.0276447
31,3.14159,-0.13822,-0.144795,1.16399e-15
