j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0402295,0.0768349,8.21643e-16
1,-2.93891,0.0528746,0.0760085,0.00943532
2,-2.73623,0.0849619,0.0730101,0.0234039
3,-2.53354,0.103188,0.0665214,0.0424713
4,-2.33086,0.0629033,0.0557936,0.0593033
5,-2.12818,0.0293115,0.0424818,0.0686485
6,-1.92549,0.0208058,0.0279658,0.0737275
7,-1.72281,0.0114281,0.0125951,0.0769942
8,-1.52013,0.000768113,-0.00324508,0.0782301
9,-1.31744,-0.0109596,-0.0191168,0.0771973
10,-1.11476,-0.0229547,-0.0345383,0.0737604
11,-0.912075,-0.0402702,-0.0490168,0.0673531
12,-0.709392,-0.103851,-0.061841,0.0527476
13,-0.506708,-0.063704,-0.0703989,0.0357674
14,-0.304025,-0.0705426,-0.0763399,0.0221626
15,-0.101342,-0.0740746,-0.0793829,0.00750685
16,0.101342,-0.0740746,-0.0793829,-0.00750685
17,0.304025,-0.0705426,-0.0763399,-0.0221626
18,0.506708,-0.063704,-0.0703989,-0.0357674
19,0.709392,-0.103851,-0.061841,-0.0527476
20,0.912075,-0.0402702,-0.0490168,-0.0673531
21,1.11476,-0.0229547,-0.0345383,-0.0737604
22,1.31744,-0.0109596,-0.0191168,-0.0771973
23,1.52013,0.000768113,-0.00324508,-0.0782301
24,1.72281,0.0114281,0.0125951,-0.0769942
25,1.92549,0.0208058,0.0279658,-0.0737275
26,2.12818,0.0293115,0.0424818,-0.0686485
27,2.33086,0.0629033,0.0557936,-0.0593033
28,2.53354,0.103188,0.0665214,-0.0424713
29,2.73623,0.0849619,0.0730101,-0.0234039
30,2.93891,0.0528746,0.0760085,-0.00943532
31,3.14159,0.0402295,0.0768349,8.21643e-16
