j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0563152,0.121412,-9.92819e-16
1,-2.93891,0.0895352,0.120255,0.0147807
2,-2.73623,0.12108,0.115421,0.0361249
3,-2.53354,0.173922,0.105612,0.0660209
4,-2.33086,0.110783,0.0886578,0.0948733
5,-2.12818,0.0356984,0.0671531,0.109718
6,-1.92549,0.0246197,0.0441818,0.115831
7,-1.72281,0.0152492,0.0201992,0.119871
8,-1.52013,0.00395974,-0.00440989,0.121818
9,-1.31744,-0.0168176,-0.0291816,0.120515
10,-1.11476,-0.031739,-0.0532625,0.115594
11,-0.912075,-0.031838,-0.0760396,0.109151
12,-0.709392,-0.109053,-0.0975087,0.0948728
13,-0.506708,-0.210839,-0.114498,0.0624544
14,-0.304025,-0.11817,-0.122826,0.0291121
15,-0.101342,-0.0845486,-0.126299,0.00856829
16,0.101342,-0.0845486,-0.126299,-0.00856829
17,0.304025,-0.11817,-0.122826,-0.0291121
18,0.506708,-0.210839,-0.114498,-0.0624544
19,0.709392,-0.109053,-0.0975087,-0.0948728
20,0.912075,-0.031838,-0.0760396,-0.109151
21,1.11476,-0.031739,-0.0532625,-0.115594
22,1.31744,-0.0168176,-0.0291816,-0.120515
23,1.52013,0.00395974,-0.00440989,-0.121818
24,1.72281,0.0152492,0.0201992,-0.119871
25,1.92549,0.0246197,0.0441818,-0.115831
26,2.12818,0.0356984,0.0671531,-0.109718
27,2.33086,0.110783,0.0886578,-0.0948733
28,2.53354,0.173922,0.105612,-0.0660209
29,2.73623,0.12108,0.115421,-0.0361249
30,2.93891,0.0895352,0.120255,-0.0147807
31,3.14159,0.0563152,0.121412,-9.92819e-16
