j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00100642,-0.000430514,-1.97614e-15
1,-2.93891,-0.00100644,-0.000409842,-0.000203987
2,-2.73623,-0.00100599,-0.000347825,-0.00040793
3,-2.53354,-0.00101541,-0.000244481,-0.000612781
4,-2.33086,-0.000896232,-9.94236e-05,-0.000806511
5,-2.12818,-0.00153265,8.24515e-05,-0.00105266
6,-1.92549,-0.00265274,0.000327289,-0.00147681
7,-1.72281,0.00431949,0.000681102,-0.0013079
8,-1.52013,0.0128728,0.000857468,0.000434397
9,-1.31744,-0.000744978,0.000505012,0.00166345
10,-1.11476,-0.00310834,0.00018316,0.00127295
11,-0.912075,-0.000677631,-1.09995e-05,0.000889273
12,-0.709392,-0.00103047,-0.000177322,0.000716171
13,-0.506708,-0.00100533,-0.000301311,0.00050986
14,-0.304025,-0.00100646,-0.000384002,0.000305982
15,-0.101342,-0.00100642,-0.000425346,0.000101993
16,0.101342,-0.00100642,-0.000425346,-0.000101993
17,0.304025,-0.00100646,-0.000384002,-0.000305982
18,0.506708,-0.00100533,-0.000301311,-0.00050986
19,0.709392,-0.00103047,-0.000177322,-0.000716171
20,0.912075,-0.000677631,-1.09995e-05,-0.000889273
21,1.11476,-0.00310834,0.00018316,-0.00127295
22,1.31744,-0.000744978,0.000505012,-0.00166345
23,1.52013,0.0128728,0.000857468,-0.000434397
24,1.72281,0.00431949,0.000681102,0.0013079
25,1.92549,-0.00265274,0.000327289,0.00147681
26,2.12818,-0.00153265,8.24515e-05,0.00105266
27,2.33086,-0.000896232,-9.94236e-05,0.000806511
28,2.53354,-0.00101541,-0.000244481,0.000612781
29,2.73623,-0.00100599,-0.000347825,0.00040793
30,2.93891,-0.00100644,-0.000409842,0.000203987
31,3.14159,-0.00100642,-0.000430514,-1.97614e-15
