j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0688367,-0.113357,1.71176e-16
1,-2.93891,-0.0836147,-0.111943,-0.0154497
2,-2.73623,-0.129754,-0.107094,-0.0370729
3,-2.53354,-0.195078,-0.0969149,-0.0699919
4,-2.33086,-0.0508529,-0.0787217,-0.0949149
5,-2.12818,-0.0269597,-0.0584395,-0.102801
6,-1.92549,-0.0206046,-0.0370498,-0.107621
7,-1.72281,-0.00628591,-0.0148136,-0.110346
8,-1.52013,0.00994051,0.00768078,-0.109976
9,-1.31744,0.0261665,0.0297668,-0.106316
10,-1.11476,0.0406443,0.0507779,-0.0995457
11,-0.912075,0.0527075,0.0701193,-0.0900853
12,-0.709392,0.110149,0.0872955,-0.0735811
13,-0.506708,0.131018,0.0999467,-0.0491408
14,-0.304025,0.0952877,0.107216,-0.0262066
15,-0.101342,0.0816542,0.11057,-0.00827498
16,0.101342,0.0816542,0.11057,0.00827498
17,0.304025,0.0952877,0.107216,0.0262066
18,0.506708,0.131018,0.0999467,0.0491408
19,0.709392,0.110149,0.0872955,0.0735811
20,0.912075,0.0527075,0.0701193,0.0900853
21,1.11476,0.0406443,0.0507779,0.0995457
22,1.31744,0.0261665,0.0297668,0.106316
23,1.52013,0.00994051,0.00768078,0.109976
24,1.72281,-0.00628591,-0.0148136,0.110346
25,1.92549,-0.0206046,-0.0370498,0.107621
26,2.12818,-0.0269597,-0.0584395,0.102801
27,2.33086,-0.0508529,-0.0787217,0.0949149
28,2.53354,-0.195078,-0.0969149,0.0699919
29,2.73623,-0.129754,-0.107094,0.0370729
30,2.93891,-0.0836147,-0.111943,0.0154497
31,3.14159,-0.0688367,-0.113357,1.71176e-16
