j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.133536,-0.141113,1.16399e-15
1,-2.93891,-0.130357,-0.13837,-0.0267434
2,-2.73623,-0.172362,-0.130272,-0.0574215
3,-2.53354,-0.125859,-0.115094,-0.0876437
4,-2.33086,-0.0763993,-0.0947445,-0.108141
5,-2.12818,-0.0577577,-0.0712569,-0.121737
6,-1.92549,-0.0351508,-0.0453966,-0.131152
7,-1.72281,-0.0107603,-0.0180922,-0.135805
8,-1.52013,0.0140252,0.00965417,-0.135474
9,-1.31744,0.0389356,0.0368244,-0.130107
10,-1.11476,0.06276,0.0623951,-0.119801
11,-0.912075,0.0841443,0.0853877,-0.104913
12,-0.709392,0.102214,0.104923,-0.0860274
13,-0.506708,0.11634,0.12026,-0.0638788
14,-0.304025,0.126033,0.130818,-0.0393164
15,-0.101342,0.130963,0.136198,-0.013272
16,0.101342,0.130963,0.136198,0.013272
17,0.304025,0.126033,0.130818,0.0393164
18,0.506708,0.11634,0.12026,0.0638788
19,0.709392,0.102214,0.104923,0.0860274
20,0.912075,0.0841443,0.0853877,0.104913
21,1.11476,0.06276,0.0623951,0.119801
22,1.31744,0.0389356,0.0368244,0.130107
23,1.52013,0.0140252,0.00965417,0.135474
24,1.72281,-0.0107603,-0.0180922,0.135805
25,1.92549,-0.0351508,-0.0453966,0.131152
26,2.12818,-0.0577577,-0.0712569,0.121737
27,2.33086,-0.0763993,-0.0947445,0.108141
28,2.53354,-0.125859,-0.115094,0.0876437
29,2.73623,-0.172362,-0.130272,0.0574215
30,2.93891,-0.130357,-0.13837,0.0267434
31,3.14159,-0.133536,-0.141113,1.16399e-15
