j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.00120255,0.000497029,1.59982e-15
1,-2.93891,0.00120255,0.000472328,0.000243738
2,-2.73623,0.00120255,0.000398226,0.000487475
3,-2.53354,0.00120255,0.000274722,0.000731213
4,-2.33086,0.00120259,0.000101817,0.000974954
5,-2.12818,0.0011966,-0.000120492,0.00121809
6,-1.92549,0.00166246,-0.000391957,0.00150783
7,-1.72281,-0.00304732,-0.000731717,0.00136749
8,-1.52013,-0.0149693,-0.000946291,-0.000458351
9,-1.31744,0.00254697,-0.000545917,-0.00171725
10,-1.11476,0.00118626,-0.000250173,-0.00133892
11,-0.912075,0.00120264,-3.16177e-06,-0.00109683
12,-0.709392,0.00120255,0.000194445,-0.000853082
13,-0.506708,0.00120255,0.000342649,-0.000609344
14,-0.304025,0.00120255,0.000441452,-0.000365606
15,-0.101342,0.00120255,0.000490854,-0.000121869
16,0.101342,0.00120255,0.000490854,0.000121869
17,0.304025,0.00120255,0.000441452,0.000365606
18,0.506708,0.00120255,0.000342649,0.000609344
19,0.709392,0.00120255,0.000194445,0.000853082
20,0.912075,0.00120264,-3.16177e-06,0.00109683
21,1.11476,0.00118626,-0.000250173,0.00133892
22,1.31744,0.00254697,-0.000545917,0.00171725
23,1.52013,-0.0149693,-0.000946291,0.000458351
24,1.72281,-0.00304732,-0.000731717,-0.00136749
25,1.92549,0.00166246,-0.000391957,-0.00150783
26,2.12818,0.0011966,-0.000120492,-0.00121809
27,2.33086,0.00120259,0.000101817,-0.000974954
28,2.53354,0.00120255,0.000274722,-0.000731213
29,2.73623,0.00120255,0.000398226,-0.000487475
30,2.93891,0.00120255,0.000472328,-0.000243738
31,3.14159,0.00120255,0.000497029,1.59982e-15
