j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00160759,-0.000683198,6.57957e-17
1,-2.93891,-0.00169215,-0.000650177,-0.000334401
2,-2.73623,-0.00152162,-0.000547643,-0.00066009
3,-2.53354,-0.0014399,-0.000382599,-0.000960215
4,-2.33086,-0.00277683,-0.000158403,-0.00138755
5,-2.12818,-0.00249029,0.000179866,-0.00192132
6,-1.92549,0.00154055,0.000620438,-0.00201757
7,-1.72281,0.00598418,0.000997722,-0.001255
8,-1.52013,0.0104697,0.00112917,0.000412461
9,-1.31744,0.00310109,0.000830525,0.00178775
10,-1.11476,-0.000264052,0.000404481,0.00207526
11,-0.912075,-0.00345226,-1.07156e-05,0.00169864
12,-0.709392,-0.00216616,-0.000284091,0.00112926
13,-0.506708,-0.00106908,-0.00046848,0.000801395
14,-0.304025,-0.00181667,-0.00060895,0.000508948
15,-0.101342,-0.00160272,-0.000674791,0.000162422
16,0.101342,-0.00160272,-0.000674791,-0.000162422
17,0.304025,-0.00181667,-0.00060895,-0.000508948
18,0.506708,-0.00106908,-0.00046848,-0.000801395
19,0.709392,-0.00216616,-0.000284091,-0.00112926
20,0.912075,-0.00345226,-1.07156e-05,-0.00169864
21,1.11476,-0.000264052,0.000404481,-0.00207526
22,1.31744,0.00310109,0.000830525,-0.00178775
23,1.52013,0.0104697,0.00112917,-0.000412461
24,1.72281,0.00598418,0.000997722,0.001255
25,1.92549,0.00154055,0.000620438,0.00201757
26,2.12818,-0.00249029,0.000179866,0.00192132
27,2.33086,-0.00277683,-0.000158403,0.00138755
28,2.53354,-0.0014399,-0.000382599,0.000960215
29,2.73623,-0.00152162,-0.000547643,0.00066009
30,2.93891,-0.00169215,-0.000650177,0.000334401
31,3.14159,-0.00160759,-0.000683198,6.57957e-17
