j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0151286,-0.0505716,-8.38761e-16
1,-2.93891,-0.00634992,-0.0502608,-0.00217667
2,-2.73623,-0.0668084,-0.0496892,-0.00959066
3,-2.53354,-0.07329,-0.0463731,-0.0237885
4,-2.33086,-0.101774,-0.0400462,-0.0415297
5,-2.12818,-0.0150549,-0.0295383,-0.0533694
6,-1.92549,0.00690487,-0.018412,-0.0541953
7,-1.72281,0.0112419,-0.00756933,-0.0523563
8,-1.52013,0.000643379,0.00281151,-0.0511518
9,-1.31744,-0.00869042,0.0131659,-0.0519673
10,-1.11476,0.00395227,0.0238773,-0.0524475
11,-0.912075,0.0265,0.0344264,-0.0493614
12,-0.709392,0.110588,0.0438868,-0.0354687
13,-0.506708,0.0854996,0.0488042,-0.0155969
14,-0.304025,0.0362839,0.0502093,-0.00325514
15,-0.101342,-0.00208175,0.0501237,0.000210968
16,0.101342,-0.00208175,0.0501237,-0.000210968
17,0.304025,0.0362839,0.0502093,0.00325514
18,0.506708,0.0854996,0.0488042,0.0155969
19,0.709392,0.110588,0.0438868,0.0354687
20,0.912075,0.0265,0.0344264,0.0493614
21,1.11476,0.00395227,0.0238773,0.0524475
22,1.31744,-0.00869042,0.0131659,0.0519673
23,1.52013,0.000643379,0.00281151,0.0511518
24,1.72281,0.0112419,-0.00756933,0.0523563
25,1.92549,0.00690487,-0.018412,0.0541953
26,2.12818,-0.0150549,-0.0295383,0.0533694
27,2.33086,-0.101774,-0.0400462,0.0415297
28,2.53354,-0.07329,-0.0463731,0.0237885
29,2.73623,-0.0668084,-0.0496892,0.00959066
30,2.93891,-0.00634992,-0.0502608,0.00217667
31,3.14159,-0.0151286,-0.0505716,-8.38761e-16
