j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0429394,-0.0475214,4.45057e-16
1,-2.93891,-0.0420761,-0.0466394,-0.00861561
2,-2.73623,-0.0395196,-0.0440289,-0.0168847
3,-2.53354,-0.035368,-0.0397949,-0.0244739
4,-2.33086,-0.0422217,-0.034108,-0.032337
5,-2.12818,-0.0509878,-0.0266866,-0.041783
6,-1.92549,-0.0105063,-0.0171705,-0.0480149
7,-1.72281,-0.00197255,-0.00722292,-0.0492795
8,-1.52013,0.00650079,0.00280574,-0.0488206
9,-1.31744,0.0149366,0.0125673,-0.0466481
10,-1.11476,0.023025,0.0217153,-0.042801
11,-0.912075,0.0303372,0.0299175,-0.0373932
12,-0.709392,0.0365553,0.0368733,-0.0306142
13,-0.506708,0.0414406,0.0423275,-0.02271
14,-0.304025,0.0448055,0.0460792,-0.0139697
15,-0.101342,0.0465209,0.0479903,-0.0047145
16,0.101342,0.0465209,0.0479903,0.0047145
17,0.304025,0.0448055,0.0460792,0.0139697
18,0.506708,0.0414406,0.0423275,0.02271
19,0.709392,0.0365553,0.0368733,0.0306142
20,0.912075,0.0303372,0.0299175,0.0373932
21,1.11476,0.023025,0.0217153,0.042801
22,1.31744,0.0149366,0.0125673,0.0466481
23,1.52013,0.00650079,0.00280574,0.0488206
24,1.72281,-0.00197255,-0.00722292,0.0492795
25,1.92549,-0.0105063,-0.0171705,0.0480149
26,2.12818,-0.0509878,-0.0266866,0.041783
27,2.33086,-0.0422217,-0.034108,0.032337
28,2.53354,-0.035368,-0.0397949,0.0244739
29,2.73623,-0.0395196,-0.0440289,0.0168847
30,2.93891,-0.0420761,-0.0466394,0.00861561
31,3.14159,-0.0429394,-0.0475214,4.45057e-16
