j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00197447,-0.000806933,4.66721e-16
1,-2.93891,-0.00203493,-0.000766377,-0.000406319
2,-2.73623,-0.00187614,-0.000642225,-0.000802673
3,-2.53354,-0.00193667,-0.000441,-0.00118907
4,-2.33086,-0.00306493,-0.000160215,-0.00169594
5,-2.12818,-0.00194347,0.000246478,-0.0022035
6,-1.92549,0.00237334,0.00073301,-0.00215994
7,-1.72281,0.00624292,0.00112204,-0.00128675
8,-1.52013,0.010602,0.00125462,0.000420341
9,-1.31744,0.00360841,0.000951652,0.00186045
10,-1.11476,0.000607274,0.000500453,0.00228767
11,-0.912075,-0.00326914,2.43062e-05,0.00201791
12,-0.709392,-0.00272291,-0.000317542,0.00141067
13,-0.506708,-0.00150473,-0.000547532,0.000982232
14,-0.304025,-0.00212223,-0.000715706,0.00061467
15,-0.101342,-0.00197155,-0.000796699,0.0001998
16,0.101342,-0.00197155,-0.000796699,-0.0001998
17,0.304025,-0.00212223,-0.000715706,-0.00061467
18,0.506708,-0.00150473,-0.000547532,-0.000982232
19,0.709392,-0.00272291,-0.000317542,-0.00141067
20,0.912075,-0.00326914,2.43062e-05,-0.00201791
21,1.11476,0.000607274,0.000500453,-0.00228767
22,1.31744,0.00360841,0.000951652,-0.00186045
23,1.52013,0.010602,0.00125462,-0.000420341
24,1.72281,0.00624292,0.00112204,0.00128675
25,1.92549,0.00237334,0.00073301,0.00215994
26,2.12818,-0.00194347,0.000246478,0.0022035
27,2.33086,-0.00306493,-0.000160215,0.00169594
28,2.53354,-0.00193667,-0.000441,0.00118907
29,2.73623,-0.00187614,-0.000642225,0.000802673
30,2.93891,-0.00203493,-0.000766377,0.000406319
31,3.14159,-0.00197447,-0.000806933,4.66721e-16
