j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0274077,0.0249275,-1.5577e-15
1,-2.93891,-0.00224032,0.0254904,-0.00300458
2,-2.73623,0.0266032,0.0261454,-0.000535607
3,-2.53354,0.0865398,0.0257076,0.0109305
4,-2.33086,0.0570643,0.0217146,0.0254836
5,-2.12818,0.00117468,0.0153774,0.0313856
6,-1.92549,-0.0117297,0.00899189,0.030316
7,-1.72281,-0.0101375,0.00308828,0.0280999
8,-1.52013,0.000770723,-0.00239888,0.0271506
9,-1.31744,-0.0127313,-0.0079177,0.0259385
10,-1.11476,-0.000188359,-0.0129135,0.0246292
11,-0.912075,-0.0190899,-0.0179016,0.0226756
12,-0.709392,-0.0367061,-0.0221054,0.0170211
13,-0.506708,-0.04581,-0.0248014,0.00865877
14,-0.304025,-0.0279938,-0.0256154,0.00117937
15,-0.101342,0.00817811,-0.0252794,-0.000828784
16,0.101342,0.00817811,-0.0252794,0.000828784
17,0.304025,-0.0279938,-0.0256154,-0.00117937
18,0.506708,-0.04581,-0.0248014,-0.00865877
19,0.709392,-0.0367061,-0.0221054,-0.0170211
20,0.912075,-0.0190899,-0.0179016,-0.0226756
21,1.11476,-0.000188359,-0.0129135,-0.0246292
22,1.31744,-0.0127313,-0.0079177,-0.0259385
23,1.52013,0.000770723,-0.00239888,-0.0271506
24,1.72281,-0.0101375,0.00308828,-0.0280999
25,1.92549,-0.0117297,0.00899189,-0.030316
26,2.12818,0.00117468,0.0153774,-0.0313856
27,2.33086,0.0570643,0.0217146,-0.0254836
28,2.53354,0.0865398,0.0257076,-0.0109305
29,2.73623,0.0266032,0.0261454,0.000535607
30,2.93891,-0.00224032,0.0254904,0.00300458
31,3.14159,-0.0274077,0.0249275,-1.5577e-15
