j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00178286,-0.000745384,-1.46703e-15
1,-2.93891,-0.00185837,-0.000708764,-0.000369008
2,-2.73623,-0.00169041,-0.000595801,-0.000728648
3,-2.53354,-0.00166372,-0.000413394,-0.00106856
4,-2.33086,-0.00293879,-0.000162641,-0.00153499
5,-2.12818,-0.00234227,0.000208839,-0.00207018
6,-1.92549,0.00186137,0.000676541,-0.00211892
7,-1.72281,0.00623293,0.00106778,-0.00129863
8,-1.52013,0.0107836,0.00120296,0.000425855
9,-1.31744,0.00336063,0.00089515,0.00185925
10,-1.11476,2.88018e-05,0.000449282,0.00220274
11,-0.912075,-0.00344943,2.23132e-06,0.00185609
12,-0.709392,-0.00241926,-0.000303115,0.00126135
13,-0.506708,-0.00126607,-0.000509076,0.000887868
14,-0.304025,-0.00196876,-0.000663027,0.000560044
15,-0.101342,-0.00177877,-0.0007361,0.000180263
16,0.101342,-0.00177877,-0.0007361,-0.000180263
17,0.304025,-0.00196876,-0.000663027,-0.000560044
18,0.506708,-0.00126607,-0.000509076,-0.000887868
19,0.709392,-0.00241926,-0.000303115,-0.00126135
20,0.912075,-0.00344943,2.23132e-06,-0.00185609
21,1.11476,2.88018e-05,0.000449282,-0.00220274
22,1.31744,0.00336063,0.00089515,-0.00185925
23,1.52013,0.0107836,0.00120296,-0.000425855
24,1.72281,0.00623293,0.00106778,0.00129863
25,1.92549,0.00186137,0.000676541,0.00211892
26,2.12818,-0.00234227,0.000208839,0.00207018
27,2.33086,-0.00293879,-0.000162641,0.00153499
28,2.53354,-0.00166372,-0.000413394,0.00106856
29,2.73623,-0.00169041,-0.000595801,0.000728648
30,2.93891,-0.00185837,-0.000708764,0.000369008
31,3.14159,-0.00178286,-0.000745384,-1.46703e-15
